USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
system         916     1 2199788    968 0                   0 S android.hardware.configstore@1.1-service
root           917     2       0      0 0                   0 I [ipawq32]
root           918     2       0      0 0                   0 I [iparepwq32]
root           919     2       0      0 0                   0 I [ipataskletwq32]
media          920     1 2351448    252 0                   0 S android.hardware.drm@1.3-service.clearkey
media          922     1 2608840    256 0                   0 S android.hardware.drm@1.3-service.widevine
root           923     2       0      0 0                   0 I [clnt_req]
system         924     1 2219152    928 0                   0 S android.hardware.dumpstate@1.1-service.xiaomi
gps            925     1 2519320    256 0                   0 S android.hardware.gnss@2.1-service-qti
system         928     1 2203204   2296 0                   0 S android.hardware.health@2.1-service
system         931     1 2186800   1024 0                   0 S android.hardware.ir@1.0-service
system         932     1 2268640    948 0                   0 S android.hardware.light@2.0-service
system         933     1 2194880   2004 0                   0 S android.hardware.memtrack@1.0-service
system         934     1 2449360   1752 0                   0 S android.hardware.neuralnetworks@1.3-service-qti
system         936     1 2265076    816 0                   0 S android.hardware.power-service
system         940     1 2585652   4060 0                   0 S android.hardware.sensors@2.0-service.multihal
root           942     1 2222412   1964 0                   0 S android.hardware.usb@1.2-service-qti
wifi           944     1 2276952   2724 0                   0 S android.hardware.wifi@1.0-service
system         945     1 2207660    940 0                   0 S vendor.display.color@1.0-service
system         946     1 2137060   1060 0                   0 S vendor.qti.esepowermanager@1.1-service
system         951     1 2292084   1472 0                   0 S vendor.qti.hardware.capabilityconfigstore@1.0-service
system         953     1 2287060   2776 0                   0 S vendor.qti.hardware.display.allocator-service
system         954     1 2759676    396 0                   0 S vendor.qti.hardware.display.composer-service
system         955     1 2227436    852 0                   0 S dspservice
root           972     1 2297984    220 0                   0 S vendor.qti.hardware.iop@2.0-service
root           975     1 2632368   5004 0                   0 S vendor.qti.hardware.perf@2.2-service
system         976     1 2234900    780 0                   0 S vendor.qti.hardware.qccvndhal@1.0-service
system         977     1 2285916    256 0                   0 S vendor.qti.hardware.qteeconnector@1.0-service
system         978     1 2176272    908 0                   0 S vendor.qti.hardware.sensorscalibrate@1.0-service
system         981     1 2306936    256 0                   0 S vendor.qti.hardware.servicetracker@1.2-service
system         982     1 2141616   1068 0                   0 S vendor.qti.hardware.soter@1.0-service
system         983     1 2173504   1940 0                   0 S vendor.qti.hardware.tui_comm@1.0-service-qti
system         984     1 2207312   2628 0                   0 S vendor.qti.hardware.vibrator.service
system         987     1 2203092   2052 0                   0 S vendor.qti.qspmhal@1.0-service
system         988     1 2260292    252 0                   0 S fidoca
system         989     1 2213112    252 0                   0 S vendor.xiaomi.hardware.micharge@1.0-service
system         990     1 2266096    252 0                   0 S vendor.xiaomi.hardware.misys@1.0-service
system         992     1 2287708    232 0                   0 S vendor.xiaomi.hardware.misys@2.0-service
system         994     1 2244164    888 0                   0 S vendor.xiaomi.hardware.misys@3.0-service
system         995     1 2242904    892 0                   0 S mlipayd@1.1
root           996     1 2534660    700 0                   0 S mtd@1.3
system        1048     1 2298760    840 0                   0 S tidad@1.2
system        1049     1   12972    240 0                   0 S vsimd
vendor_qrtr   1052     1 2199340   1372 0                   0 S qrtr-ns
system        1080     1 2202004    940 0                   0 S pd-mapper
system        1101     1 2360464    252 0                   0 S pm-service
root          1107     2       0      0 0                   0 I [adsp]
root          1109     2       0      0 0                   0 I [modem]
credstore     1118     1 2205800   1996 0                   0 S credstore
root          1119     2       0      0 0                   0 I [adsp]
root          1120     2       0      0 0                   0 S [irq/106-arm-smm]
gpu_service   1121     1 2243252    384 0                   0 S gpuservice
system        1133     1 2872360  17568 0                   0 S surfaceflinger
nobody        1137     1 2284792    624 0                   0 S rmt_storage
vendor_rfs    1138     1 2187560   1200 0                   0 S tftp_server
system        1140     1 2363404    296 0                   0 S sensors.qti
root          1154     2       0      0 0                   0 S [irq/284-swr_mas]
root          1155     2       0      0 0                   0 S [irq/285-swr_mas]
root          1157     2       0      0 0                   0 I [f_mtp]
root          1163     2       0      0 0                   0 I [at_usb0]
root          1184     2       0      0 0                   0 I [at_usb1]
root          1185     2       0      0 0                   0 I [at_usb2]
root          1190     2       0      0 0                   0 I [qdss]
root          1191     2       0      0 0                   0 I [qdss_mdm]
root          1248     2       0      0 0                   0 S [irq/297-swr_wak]
root          1272     2       0      0 0                   0 I [cds_recovery_wo]
root          1273     2       0      0 0                   0 S [wlan_logging_th]
system        1313     1 2217728   1052 0                   0 S pm-proxy
drm           1317     1   23776    248 0                   0 S drmserver
nobody        1324     1 2220816    248 0                   0 S traced_probes
nobody        1328     1 2204468    460 0                   0 S traced
root          1342     1 2309356   2664 0                   0 S dpmd
system        1344     1 2428348    272 0                   0 S dpmQmiMgr
system        1350   765 7183184  38080 0                   0 S com.xiaomi.mi_connect_service
system        1357  1342 2332336    388 0                   0 S dpmd
root          1381     1 3285376    240 0                   0 S mi_thermald
system        1384     1 2207292   3052 0                   0 S cnss_diag
system        1387     1 2771820    224 0                   0 S shelld
root          1388     1 2206764   1464 0                   0 S fdpp
cameraserver  1392     1 2979800   6992 0                   0 S cameraserver
incidentd     1405     1 2311880   1592 0                   0 S incidentd
root          1439     1 2267064   1392 0                   0 S millet_monitor
root          1464     1 2213816   1336 0                   0 S millet_monitor
root          1466     1 2232248   1344 0                   0 S millet_monitor
root          1468     1 2322772   2360 0                   0 S installd
mediaex       1470     1 2869328   4896 0                   0 S media.extractor
media         1473     1 2471384    260 0                   0 S media.metrics
media         1474     1   71260    524 0                   0 S mediaserver
root          1476     1 2307060    248 0                   0 S miuibooster
root          1478     1 2204744   3656 0                   0 S storaged
wifi          1480     1 2215464   3248 0                   0 S wificond
system        1482     1 2367916    240 0                   0 S perfservice
system        1483     1   18728    236 0                   0 S wfdhdcphalservice
mediacodec    1485     1   80424   4096 0                   0 S media.codec
system        1487     1 2495656    276 0                   0 S cnd
system        1491     1   20792    244 0                   0 S wifidisplayhalservice
radio         1503     1 2238720   1000 0                   0 S imsqmidaemon
radio         1507     1 2188232   1140 0                   0 S ipacm-diag
radio         1509     1 3876548    540 0                   0 S netmgrd
radio         1511     1 2297588    212 0                   0 S port-bridge
system        1513     1 2203260    972 0                   0 S adsprpcd
media         1515     1 2259788    248 0                   0 S adsprpcd
system        1517     1 2268796    740 0                   0 S cdsprpcd
system        1521     1   13256    244 0                   0 S wfdvndservice
mediacodec    1522     1 3685768   6872 0                   0 S media.swcodec
system        1527     1 2304896    596 0                   0 S cnss-daemon
radio         1528     1    7564    248 0                   0 S ssgqmigd
gps           1533     1 2250120    864 0                   0 S mlid
gps           1534     1 2185136    236 0                   0 S loc_launcher
system        1540     1 2262520    244 0                   0 S ATFWD-daemon
system        1541     1 2251676    176 0                   0 S tloc_daemon
system        1544     1 2242184   3052 0                   0 S gatekeeperd
system        1547     1 2397164    252 0                   0 S android.hardware.biometrics.fingerprint@2.1-service
system        1548     1 2469896    224 0                   0 S qcc-trd
radio         1571     1 4308168     96 0                   0 S qcrild
radio         1587     1 2486748    256 0                   0 S imsdatadaemon
system        1591     1 2301552    184 0                   0 S hvdcp_opti
radio         1594     1 3862928     92 0                   0 S qcrild
system        1605   765 11485848 138984 0                  0 S system_server
gps           1624  1534 2316396    244 0                   0 S lowi-server
gps           1625  1534 2386932    252 0                   0 S xtra-daemon
radio         1628     1 2265704    248 0                   0 S qti
root          1641     1 2159808   1832 0                   0 S msm_irqbalance
radio         1648     1 2234936    236 0                   0 S adpl
root          1713     2       0      0 0                   0 S [irq/298-gf]
root          1736     2       0      0 0                   0 S [glink_modem]
root          1737     2       0      0 0                   0 S [qrtr_rx]
radio         1824     1 2456368    252 0                   0 S imsrcsd
system        1884     1 2181108    228 0                   0 S vendor.silead.hardware.fingerprintext@1.0-service
u0_a191       2076   765 8095180    412 0                   0 S com.google.android.googlequicksearchbox:googleapp
root          2090     2       0      0 0                   0 I [ipawq34]
root          2091     2       0      0 0                   0 I [iparepwq34]
root          2092     2       0      0 0                   0 I [ipataskletwq34]
root          2094     2       0      0 0                   0 I [ipawq35]
root          2095     2       0      0 0                   0 I [iparepwq35]
root          2096     2       0      0 0                   0 I [ipataskletwq35]
radio         2228     1 2409916    224 0                   0 S ims_rtp_daemon
root          2652     2       0      0 0                   0 I [kworker/2:8-events_power_efficient]
u0_a119       2660   765 6170628  35504 0                   0 S com.miui.miwallpaper
webview_zygote 2736  765 23024732  3164 0                   0 S webview_zygote
root          2761   764 2176932   2024 0                   0 S iptables-restore
root          2762   764 2156452   2004 0                   0 S ip6tables-restore
network_stack 2774   765 6143244  24564 0                   0 S com.android.networkstack.process
radio         2784   765 6047228    296 0                   0 S .dataservices
u0_a308       2799   765 5957188  11876 0                   0 S .qtidataservices
u0_a314       2812   765 5904552    156 0                   0 S com.qti.phone
u0_a292       2816   765 5994968    220 0                   0 S org.codeaurora.ims
secure_element 2826  765 5744852    144 0                   0 S com.android.se
finddevice    2830   765 6461680    220 0                   0 S com.xiaomi.finddevice
u0_a293       2861   765 5780800    140 0                   0 S com.qualcomm.qti.devicestatisticsservice
radio         2886   765 7123264  40736 0                   0 S com.android.phone
system        2895   765 5945212    208 0                   0 S com.qualcomm.qti.qdma
system        2898   765 7850872  75176 0                   0 S com.android.systemui
u0_a79        2914   765 8521480  63232 0                   0 S com.mi.android.globallauncher
system        3530     1 2135000   1784 0                   0 S charge_logger
system        3533     1 2261716   2680 0                   0 S mcd
system        3541     1 2197768   1928 0                   0 S qspmsvc
root          3543     1 2785932    248 0                   0 S thermal-engine
root          3628     2       0      0 0                   0 S [irq/47-1b8e300.]
system        3772   765 6047432  42948 0                   0 S com.miui.touchassistant:float
u0_a188       3840   765 6066252    284 0                   0 S com.google.android.ims
u0_a291       3944   765 5856768    140 0                   0 S com.qualcomm.location
root          4173     2       0      0 0                   0 I [kworker/u16:14-kverityd]
root          4174     2       0      0 0                   0 I [kworker/0:0-events]
root          4392     2       0      0 0                   0 I [kworker/u16:18-ufs_clkscaling_0]
u0_a298       4503   765 6854944   1860 0                   0 S com.google.android.providers.media.module
u0_a191       4513   765 7599692      0 0                   0 S com.google.android.googlequicksearchbox:interactor
system        4543   765 5763396    208 0                   0 S com.goodix.fingerprint
system        4564   765 5751012    168 0                   0 S com.huaqin.sarcontroller
system        4620   765 5792016    188 0                   0 S com.xiaomi.barrage
system        4652   765 6439560   3020 0                   0 S com.miui.daemon
system        4698   765 5763248    148 0                   0 S com.silead.fingerprint
u0_a63        4723   765 5734052     96 0                   0 S system
u0_a199       4727   765 5781228    232 0                   0 S com.qualcomm.qti.services.systemhelper:systemhelper_service
u0_a310       4765   765 5726968    140 0                   0 S org.ifaa.aidl.manager
u0_a161       4788   765 5762092    144 0                   0 S com.xiaomi.xmsfkeeper
u0_a323       4796   765 5868312    156 0                   0 S com.qualcomm.qti.workloadclassifier
u0_a311       4802   765 5726976    164 0                   0 S com.tencent.soter.soterserver
u0_a309       4814   765 5726964    164 0                   0 S org.mipay.android.manager
system        4830   765 5833368    236 0                   0 S com.qualcomm.qti.services.secureui:sui_service
system        4877   765 5836356    140 0                   0 S com.miui.face
root          5155     2       0      0 0                   0 I [kworker/0:2H-kblockd]
u0_a80        5241   765 6206456    208 0                   0 S com.lbe.security.miui
root          5363     2       0      0 0                   0 I [kworker/3:1H-kblockd]
root          5474     2       0      0 0                   0 I [kworker/0:1-rcu_gp]
u0_a300       5681   765 5764964  57164 0                   0 S com.google.android.cellbroadcastreceiver
root          5756     2       0      0 0                   0 I [kworker/u16:20-kverityd]
root          5811     2       0      0 0                   0 S [kworker/u16:23+CDSP_DATA]
u0_a108       5815   765 6572188    316 0                   0 S com.xiaomi.xmsf
root          5823     2       0      0 0                   0 I [kworker/0:4-pm]
u0_a359       5858   765 7212568  68016 0                   0 S com.cpplusworld.ezykamp
u0_a209       6139   765 6972488 127448 0                   0 S com.google.android.apps.messaging
u0_a195       6204   765 6064400  64208 0                   0 S com.google.android.projection.gearhead:car
system        6238   765 6449808    228 0                   0 S com.miui.powerkeeper
system        6248   765 5967380     84 0                   0 S com.xiaomi.joyose
root          6644     2       0      0 0                   0 I [kworker/u17:0-fsverity_read_queue]
root          6659     2       0      0 0                   0 I [kworker/u17:1-fsverity_read_queue]
u0_a73        6674   765 5999184  47816 0                   0 S .adservices
system        6695   765 7415632  19244 0                   0 S com.miui.securitycenter.remote
root          6729     2       0      0 0                   0 I [kworker/u17:2-fsverity_read_queue]
system        6817   765 6171636  64220 0                   0 S com.android.settings
u0_a186       6901   765 5890796  45624 0                   0 S com.google.android.apps.turbo:aab
u0_a499       6909   765 8954220 373820 0                   0 S com.instagram.android
u0_a200       7137   765 5821616  58980 0                   0 S com.google.android.webview:webview_service
u0_a64        7447   765 5929780  67896 0                   0 S android.process.acore
system        7544   765 6575088  55860 0                   0 S com.miui.securitycore.remote
u0_a78        7587   765 7718772 111176 0                   0 S com.android.camera
u0_a106       7636   765 5755792  52684 0                   0 S com.android.htmlviewer:remote
root          7637     2       0      0 0                   0 I [kworker/u17:4-dwc_wq]
root          7638     2       0      0 0                   0 I [kworker/u17:5-fsverity_read_queue]
root          7639     2       0      0 0                   0 I [kworker/u17:6-dwc_wq]
root          7640     2       0      0 0                   0 I [kworker/u17:7-fsverity_read_queue]
u0_a121       7667   765 6202632  84788 0                   0 S com.miui.msa.global:ui
u0_a186       7761   765 5821120  58084 0                   0 S com.google.android.apps.turbo
u0_a26        7818   765 7637216 144032 0                   0 S org.telegram.messenger
u0_a192       7928   765 5769124  55440 0                   0 S com.google.process.gapps
shell         7972 22666 2144328   4144 0                   0 R ps
u0_a221       9216   765 7287700   2824 0                   0 S com.google.android.inputmethod.latin
shell        10409 22666 2262764   1392 unix_stream_read_generic 0 S abb
u0_a131      10580   765 24478184     0 0                   0 S com.miui.notes
root         11457     2       0      0 0                   0 I [kworker/5:0H-kblockd]
root         11568     2       0      0 0                   0 I [kworker/4:2H-kblockd]
root         11593     2       0      0 0                   0 I [kworker/7:2H-kblockd]
u0_i9107     13255  2736 268880812  132 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:1
root         13778     2       0      0 0                   0 I [kworker/3:0H-kblockd]
root         14119     2       0      0 0                   0 I [kworker/6:6-rcu_gp]
root         15102     2       0      0 0                   0 S [kworker/u16:2+LPASS_DATA]
root         15104     2       0      0 0                   0 I [kworker/u16:19-kverityd]
u0_i9132     15826  2736 268881632 5244 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
root         16186     2       0      0 0                   0 I [kworker/4:2-rcu_gp]
root         17085     2       0      0 0                   0 S [kworker/u16:3+MODEM_DCI]
root         17086     2       0      0 0                   0 I [kworker/u16:8-ufs_pm_qos_0]
root         17089     2       0      0 0                   0 I [kworker/u16:13-wmi_rx_event_work_queue]
root         17452     2       0      0 0                   0 I [kworker/4:1-mm_percpu_wq]
root         17610     2       0      0 0                   0 I [kworker/7:1-mm_percpu_wq]
root         18895     2       0      0 0                   0 I [kworker/u16:1-memlat_wq]
system       18900   765 5845020  31256 0                   0 S com.huaqin.sarcontroller:controller
u0_a104      18926   765 6202180  38680 0                   0 S com.miui.analytics
root         18996     2       0      0 0                   0 R [kworker/u16:5-adb]
root         18997     2       0      0 0                   0 I [kworker/u16:16-events_unbound]
root         18998     2       0      0 0                   0 I [kworker/u16:21-ufs_clkscaling_0]
root         19073     2       0      0 0                   0 S [scheduler_threa]
root         19074     2       0      0 0                   0 S [cds_ol_rx_threa]
wifi         19081     1 2350688   3148 0                   0 S wpa_supplicant
root         19295     2       0      0 0                   0 I [kworker/1:1-events]
root         19298     2       0      0 0                   0 I [kworker/1:6-rcu_gp]
root         19333     2       0      0 0                   0 I [kworker/3:1-events]
u0_a24       19437   765 7887812  79300 0                   0 S com.whatsapp
u0_a100      19655   765 6320028  42716 0                   0 S com.facebook.services
u0_a121      19690   765 6353920  49368 0                   0 S com.miui.msa.global
system       19779   765 5779480  36088 0                   0 S com.huaqin.diaglogger
radio        20239   765 5745440  33428 0                   0 S com.qualcomm.qti.modemtestmode
system       20355   765 6751528  55748 0                   0 S com.miui.securitycenter
audioserver  20383     1 3765616    360 0                   0 S audioserver
audioserver  20384     1   61564      0 0                   0 S android.hardware.audio.service
root         20648     2       0      0 0                   0 I [kworker/2:0H-kblockd]
u0_a180      20683   765 7611820    816 0                   0 S com.android.vending
u0_a130      21008   765 5835444  29180 0                   0 S com.miui.misound
u0_a154      21110   765 5744540  36312 0                   0 S com.android.smspush
u0_a73       21316   765 6183384  30264 0                   0 S com.google.android.ext.services
u0_a220      21417   765 5815784  33448 0                   0 S com.qualcomm.telephony
u0_a209      21436   765 6200164  20844 0                   0 S com.google.android.apps.messaging:rcs
root         21696     2       0      0 0                   0 I [kworker/7:2-events]
system       21957   765 5848760  35896 0                   0 S com.qti.diagservices
u0_a197      21976   765 6495352  23812 0                   0 S com.google.android.tts
root         22016     2       0      0 0                   0 S [kworker/u16:22+NPU_CNTL]
root         22017     2       0      0 0                   0 I [kworker/2:3-rcu_gp]
root         22019     2       0      0 0                   0 I [kworker/2:6-rcu_gp]
shell        22666     1 2414404   1740 0                   0 S adbd
u0_a214      23463   765 29002524 140420 0                  0 S com.google.android.apps.nbu.paisa.user
root         23755     2       0      0 0                   0 I [kworker/5:2-rcu_gp]
u0_i9166     24119  2736 22546080 37816 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
root         24304     2       0      0 0                   0 I [kworker/5:4-events]
root         24574     2       0      0 0                   0 I [kworker/u17:9-fsverity_read_queue]
root         25975     2       0      0 0                   0 I [kworker/6:2-rcu_gp]
root         26946     2       0      0 0                   0 S [kworker/u16:17+MODEM_DATA]
root         26947     2       0      0 0                   0 I [kworker/u16:24-ufs_pm_qos_0]
root         26948     2       0      0 0                   0 I [kworker/u16:26-kverityd]
u0_a192      27075   765 25336312 85240 0                   0 S com.google.android.gms
root         27249     2       0      0 0                   0 I [kworker/3:7-rcu_gp]
root         27492     2       0      0 0                   0 I [kworker/1:0H-kblockd]
u0_a185      28064   765 6838632  57392 0                   0 S com.google.android.dialer
u0_a192      28353   765 7926308  78400 0                   0 S com.google.android.gms.persistent
root         28755     2       0      0 0                   0 I [kworker/2:2H-events_highpri]
root         29756     2       0      0 0                   0 I [kworker/2:0-rcu_gp]
u0_a192      30010   765 5821312  34808 0                   0 S com.google.process.gservices
root         30121     2       0      0 0                   0 I [kworker/3:0-rcu_gp]
root         30199     2       0      0 0                   0 I [kworker/5:0-events]
root         30255     2       0      0 0                   0 I [kworker/7:0-events]
root         30552     2       0      0 0                   0 I [kworker/1:0-rcu_gp]
root         30734     2       0      0 0                   0 I [kworker/2:1-rcu_gp]
root         30799     2       0      0 0                   0 I [kworker/u16:6-ufs_pm_qos_0]
bluetooth    31025   765 6392012    228 0                   0 S com.android.bluetooth
root         31157     2       0      0 0                   0 I [kworker/6:0-rcu_gp]
root         31168     2       0      0 0                   0 I [kworker/4:0-mm_percpu_wq]
root         31192     2       0      0 0                   0 I [kworker/u16:7-devfreq_wq]
root         31193     2       0      0 0                   0 I [kworker/u16:10-ufs_clkscaling_0]
root         31194     2       0      0 0                   0 I [kworker/1:2-events]
root         31195     2       0      0 0                   0 I [kworker/1:3-events]
root         31196     2       0      0 0                   0 I [kworker/1:4-sock_diag_events]
root         31200     2       0      0 0                   0 I [kworker/2:2-events]
root         31201     2       0      0 0                   0 I [kworker/2:4-events_power_efficient]
root         31204     2       0      0 0                   0 I [kworker/0:2-events]
root         31211     2       0      0 0                   0 I [kworker/3:2-events]
root         31212     2       0      0 0                   0 I [kworker/3:3-pm]
root         31213     2       0      0 0                   0 I [kworker/3:4-mm_percpu_wq]
root         31214     2       0      0 0                   0 I [kworker/3:5-events]
root         31254     2       0      0 0                   0 I [kworker/2:5-events]
root         31260     2       0      0 0                   0 I [kworker/3:6-events]
root         31303     2       0      0 0                   0 I [kworker/2:7-events]
root         31304     2       0      0 0                   0 I [kworker/1:5-mm_percpu_wq]
root         31305     2       0      0 0                   0 I [kworker/0:7-events]
u0_a216      31552   765 15114332 237580 0                  0 S com.google.android.youtube
u0_a222      31851   765 23346744 67440 0                   0 S com.android.chrome
root         32068     2       0      0 0                   0 I [kworker/1:7-rcu_gp]
root         32097     2       0      0 0                   0 I [kworker/6:1-mm_percpu_wq]
root         32123     2       0      0 0                   0 I [kworker/0:8-mm_percpu_wq]
root         32124     2       0      0 0                   0 I [kworker/0:9-rcu_gp]
root         32137     2       0      0 0                   0 I [kworker/1:2H-kblockd]
root         32328     2       0      0 0                   0 I [kworker/7:3-pm]
root         32329     2       0      0 0                   0 I [kworker/7:4-events]
root         32330     2       0      0 0                   0 I [kworker/7:5-events]
root         32331     2       0      0 0                   0 I [kworker/7:6-mm_percpu_wq]
root         32633     2       0      0 0                   0 I [kworker/u17:3-fsverity_read_queue]
u0_a152      32659   765 5778492  43404 0                   0 S com.miui.core
